Date,Forcast,Actuals
2020-07-23,33.195932589000044,33.102962493896484
2020-07-24,33.17642648889338,32.608890533447266
2020-07-29,33.18106027309516,33.349998474121094
2020-07-30,32.40121886336728,32.855926513671875
2020-07-31,33.325868002903626,33.349998474121094
2020-08-03,33.154953201353855,32.608890533447266
2020-08-04,33.04128892202731,32.855926513671875
2020-08-05,32.931593751212965,32.855926513671875
2020-08-06,32.93097012437831,32.608890533447266
2020-08-07,32.688379285698424,32.11481475830078
2020-08-10,32.01199993604259,32.608890533447266
2020-08-11,32.8364204022344,32.36185073852539
2020-08-13,32.680073207781696,32.855926513671875
2020-08-14,32.61720688644237,32.608890533447266
2020-08-17,32.584563573953055,32.855926513671875
2020-08-18,32.528473471282915,33.349998474121094
2020-08-19,32.24612208018811,32.855926513671875
2020-08-20,32.36006580748866,32.608890533447266
2020-08-21,33.13375936178834,32.855926513671875
2020-08-24,32.98885848265521,33.349998474121094
2020-08-25,32.90274587900341,33.102962493896484
2020-08-26,32.8259024225573,33.349998474121094
2020-08-27,32.73961457187095,33.349998474121094
2020-08-28,32.61294412073715,33.75
2020-08-29,32.37734737541805,
2020-08-30,33.142632229663654,
2020-08-31,32.99971748358873,
2020-09-01,32.90980312444872,
2020-09-02,32.83312070581814,
2020-09-03,32.74219117691944,
2020-09-04,32.63012938173764,
