Date,Forcast,Actuals
2020-07-23,27.835123262928793,28.073530197143555
2020-07-24,28.098172149081936,27.829412460327145
2020-07-29,28.095930860961207,28.31764793395996
2020-07-30,28.445505264827748,28.073530197143555
2020-07-31,28.133350693600338,28.561765670776364
2020-08-03,27.93762211743783,29.049999237060547
2020-08-04,28.301291531618265,28.561765670776364
2020-08-05,28.114313355635606,28.561765670776364
2020-08-06,28.47567796340849,28.805881500244137
2020-08-07,27.900748239597338,27.341176986694336
2020-08-10,28.030066934546998,27.829412460327145
2020-08-11,27.60474848598506,26.852941513061523
2020-08-13,27.349949415418,26.120588302612305
2020-08-14,27.726246869954768,26.852941513061523
2020-08-17,27.406798282123933,26.608823776245117
2020-08-18,27.79899496878838,26.852941513061523
2020-08-19,26.974624395605677,26.608823776245117
2020-08-20,27.19384566385145,26.120588302612305
2020-08-21,26.400166521925204,26.608823776245117
2020-08-24,26.308033246889497,26.608823776245117
2020-08-25,26.556463853032543,26.608823776245117
2020-08-26,26.220237363439654,27.341176986694336
2020-08-27,26.53431411901352,27.585294723510742
2020-08-28,25.695080266714402,26.364706039428714
2020-08-29,27.119220750876256,
2020-08-30,26.243894900600626,
2020-08-31,26.18294607971433,
2020-09-01,26.419556235147784,
2020-09-02,26.10282078556836,
2020-09-03,26.39328839886645,
2020-09-04,25.556926480535797,
