Date,PTTEP.BK_forecast,PTTEP.BK
2020-06-12,88.32076097662993,87.42511749267578
2020-06-15,88.88194439254232,83.5822525024414
2020-06-16,84.20490695764393,90.30725860595703
2020-06-17,84.65150375497254,90.06707763671875
2020-06-18,84.63301177933805,90.30725860595703
2020-06-19,85.12765030234641,91.74832916259766
2020-06-22,85.65958369732684,91.98851013183594
2020-06-23,85.50533964812313,92.4688720703125
2020-06-24,84.97035745761963,89.10636138916016
2020-06-25,88.65407237174703,87.66529846191406
2020-06-26,88.32466723994169,88.86618041992188
2020-06-29,88.097461294088,87.66529846191406
2020-06-30,88.70271878843171,88.1456527709961
2020-07-01,89.14746427520794,91.74832916259766
2020-07-02,89.21487371498195,91.98851013183594
2020-07-03,88.77205653624297,91.5081558227539
2020-07-07,92.14022239897288,91.74832916259766
2020-07-08,92.23075037873167,89.10636138916016
2020-07-09,91.86975357969182,88.86618041992188
2020-07-10,91.37455531006265,87.42511749267578
2020-07-13,91.63418739399833,88.1456527709961
2020-07-14,92.05001281839404,88.86618041992188
2020-07-15,92.04894823747044,91.5081558227539
2020-07-16,92.29273324844571,89.82689666748047
2020-07-17,92.68508997619095,90.30725860595703
2020-07-20,92.45030490953575,90.06707763671875
2020-07-21,92.42317391744389,92.70905303955078
2020-07-22,91.85691260434605,90.30725860595703
2020-07-23,91.4948103739787,91.98851013183594
2020-07-24,91.41741199404015,89.58672332763672
2020-07-29,89.65412291340546,88.1456527709961
2020-07-30,90.29626255846259,86.46440124511719
2020-07-31,90.0542787212286,87.42511749267578
2020-08-03,91.07396371305734,85.5036849975586
2020-08-04,90.93331561324155,85.98403930664062
2020-08-05,90.84620499183491,90.54743957519531
2020-08-06,91.07655075586618,89.34654235839844
2020-08-07,89.63322146385934,90.30725860595703
2020-08-10,89.03559641626008,90.54743957519531
2020-08-11,88.76577393897755,91.5081558227539
2020-08-13,88.65262247463964,92.48423767089844
2020-08-14,88.56016189050429,89.80000305175781
2020-08-17,88.9784552200651,89.80000305175781
2020-08-18,89.42277785446302,91.02011108398438
2020-08-19,91.19384648096155,89.80000305175781
2020-08-20,91.61313105013154,87.84782409667969
2020-08-21,91.44925932317712,86.62771606445312
2020-08-24,91.43792030724039,88.33586883544922
2020-08-25,91.15242774999821,89.06793975830078
2020-08-26,90.79869099748758,89.06793975830078
2020-08-27,90.44231455946584,89.06793975830078
2020-08-28,88.07998184438294,87.35978698730469
2020-08-29,87.45203994630054,
2020-08-30,86.77674905455483,
2020-08-31,86.68747523684404,
2020-09-01,86.41307409956494,
2020-09-02,86.28892090048369,
2020-09-03,86.16676129075339,
2020-09-04,86.61027475063332,
