Date,Actuals,Forcast
2020-07-01,27.25,26.487678579511794
2020-07-02,27.25,26.330566996000925
2020-07-03,28.5,26.44380776944763
2020-07-07,27.75,26.497270188871653
2020-07-08,27.75,26.88484523880834
2020-07-09,28.25,27.06132744370848
2020-07-10,28.5,27.256491061833003
2020-07-13,28.25,27.418166907056047
2020-07-14,27.75,27.628971678567495
2020-07-15,28.5,27.74173697581955
2020-07-16,28.0,27.819704230265643
2020-07-17,29.0,27.89319395481357
2020-07-20,28.5,27.946379142189244
2020-07-21,28.5,28.082150053106943
2020-07-22,28.25,28.17049105202136
2020-07-23,28.75,28.162310383421527
2020-07-24,28.5,28.140512820022423
2020-07-29,29.0,28.150634112960688
2020-07-30,28.75,28.141524174925053
2020-07-31,29.25,28.18778165865683
2020-08-03,29.75,28.20707793849124
2020-08-04,29.25,28.286144828436363
