Date,CPF.BK_forecast,CPF.BK
2020-06-16,29.900850785088107,30.138519287109375
2020-06-17,30.13998910852741,30.879629135131836
2020-06-18,30.627273286195994,31.62074089050293
2020-06-19,30.787873708325847,31.867778778076172
2020-06-22,31.828381625872186,31.62074089050293
2020-06-23,31.580569910294052,31.126667022705078
2020-06-24,31.659043152909394,30.879629135131836
2020-06-25,31.882390260084353,30.385555267333984
2020-06-26,32.078987554917916,31.373703002929688
2020-06-29,32.187968814108,31.373703002929688
2020-06-30,32.122912835540525,31.373703002929688
2020-07-01,31.45762888837043,31.126667022705078
2020-07-02,31.538069411410497,31.62074089050293
2020-07-07,31.57036361606923,31.62074089050293
2020-07-08,31.569139919917607,31.62074089050293
2020-07-09,31.5521034693849,31.62074089050293
2020-07-10,31.34692701221559,31.373703002929688
2020-07-13,31.21385126437808,33.349998474121094
2020-07-14,33.088751777536466,33.102962493896484
2020-07-15,33.05584700095732,34.09111022949219
2020-07-16,32.97168378744708,33.349998474121094
2020-07-17,33.10268432314319,33.59703826904297
2020-07-20,33.119891808291996,34.09111022949219
2020-07-21,33.115623603346826,34.09111022949219
2020-07-22,33.09858872025111,33.84407424926758
2020-07-23,34.055219484378426,33.102962493896484
2020-07-24,34.521247468795714,32.608890533447266
2020-07-29,34.63270041947276,33.349998474121094
2020-07-30,34.83084572650714,32.855926513671875
2020-07-31,34.41435721493445,33.349998474121094
2020-08-03,34.51144372401248,32.608890533447266
2020-08-04,34.58642723445763,32.855926513671875
2020-08-05,32.80774609409964,32.855926513671875
2020-08-06,32.8158450800268,32.608890533447266
2020-08-07,32.77420378425527,32.11481475830078
2020-08-10,32.80703698892729,32.608890533447266
2020-08-11,32.79454022533696,32.36185073852539
2020-08-13,32.8332809571149,32.855926513671875
2020-08-14,32.87045579946644,32.608890533447266
2020-08-17,32.60193161399465,32.855926513671875
2020-08-18,32.56024986017402,33.349998474121094
2020-08-19,32.60817876259996,32.855926513671875
2020-08-20,32.53349008888155,32.608890533447266
2020-08-21,32.48796169644163,32.855926513671875
2020-08-24,32.531065330773934,33.349998474121094
2020-08-25,32.59958358628695,33.102962493896484
2020-08-26,33.11896685480576,33.349998474121094
2020-08-27,33.10698237928888,33.349998474121094
2020-08-28,33.119393601635075,33.75
2020-08-29,33.70520127060115,
2020-08-30,33.61584084189864,
2020-08-31,33.61045272192182,
2020-09-01,33.60574751265059,
2020-09-02,33.63131612409377,
2020-09-03,33.61160116743206,
2020-09-04,33.7093521706794,
