Date,BTS Percent Error (VAR),CPF Percent Error (VAR),PTTEP Percent Error (VAR),SCC Percent Error (VAR),TVO Percent Error (VAR),BTS Percent Error (CNN-LSTM),CPF Percent Error (CNN-LSTM),PTTEP Percent Error (CNN-LSTM),SCC Percent Error (CNN-LSTM),TVO Percent Error (CNN-LSTM)
2020-08-07,1.5884769774221066,2.170330076487056,0.7463820212268523,1.2815686262299735,5.652222446288175,2.205659603433577,1.7859811171708526,2.903437220759055,0.8294116435714954,2.0466245954785163
2020-08-10,3.315599652439515,0.7948846690602804,1.669669695828033,0.5008563052221227,3.4200415658848202,3.3345692856462112,1.8304535592599716,1.8168187840737708,0.9342829384926166,0.7210158479123623
2020-08-11,3.069194030919973,1.6683073646072883,2.996871545622882,0.6816708930491913,7.087670117493334,2.341805076692737,1.4664478479410639,4.271239103009523,0.04097733092161919,2.7997192507116946
2020-08-13,5.8522535412584356,0.3385580427189141,4.142992679350884,0.7013565624967916,10.127017289679145,4.046006357489254,0.5352255271724072,2.8944040673536873,1.1962841321493236,4.706483248245778
2020-08-14,3.510098436972627,1.3060730931541185,1.3806693976824302,2.7399472529099453,7.357367010045074,1.4071468030821832,0.02550333010125592,1.1147428506713752,0.6786307216341175,3.252177630031556
2020-08-17,1.559198246916826,0.8559866645276542,0.9148639240236978,1.2991206372899362,8.58836027153889,1.5911976874655978,0.8259177826134396,1.4547205253957842,0.4240235913164764,2.9989093564939773
2020-08-18,3.5151202945869495,2.287004137986371,1.7549234015408883,0.3420736431628386,7.676324281485576,2.296754718560121,2.4633434495526534,0.2959305627852352,2.6843681501588126,3.523090590528746
2020-08-19,2.6176986913592803,0.4890808865736413,1.552164122311209,2.475104717220733,1.0252624717507528,0.8914688427708716,1.8559952440544245,2.7522997283784165,0.3558479543529173,1.3747342702428127
2020-08-20,3.0406037524040643,0.04572546694833532,4.286169853573167,3.8384756916418046,3.174421724588769,0.8774256268664744,0.7630579326315443,0.17696626248455688,0.042461945202620116,4.108856005864951
2020-08-21,1.1298765810925138,0.9000132930487034,5.565820591572171,4.436593006035,1.391398383555053,0.7749428146630537,0.8456095371434956,0.4431255794233469,0.2179613564426151,0.7841656439778368
2020-08-24,1.702938382613277,2.2043068124806173,3.511655585308887,3.306788799035158,1.4267802370137401,1.500716348473865,1.0828785846755387,0.7742527747551066,2.0702668296981552,1.1304164809575405
2020-08-25,2.456855951141041,1.4957073081271188,2.340334802122964,4.8379821925960655,1.242192229040161,1.488866873727147,0.6048298998314381,1.3706892868784024,0.08354958889091056,0.19677654169485698
2020-08-26,1.048920266386616,0.8134922002971791,1.94318095139896,6.170425835767043,1.4632217074572194,0.20108452003978652,1.571502475391343,1.2259711491860956,1.19031665149604,4.099822124702947
2020-08-27,1.018897552268515,1.0485351630337874,1.5430634242743608,7.137519547244529,2.5026620671980893,0.0666649656513712,1.8302366721959138,1.2876084941549628,0.6185248532545656,3.8099306715091332
2020-08-28,0.9603937618079459,2.2036050769489917,0.8244008850237935,1.8692794662557362,4.742606000944241,0.6908207771129266,3.3690544570751197,1.7353591109366457,2.6010049568262983,2.5398567756184582
2020-08-29,,,,,,,,,,
2020-08-30,,,,,,,,,,
2020-08-31,,,,,,,,,,
2020-09-01,,,,,,,,,,
2020-09-02,,,,,,,,,,
2020-09-03,,,,,,,,,,
2020-09-04,,,,,,,,,,
