Date,Forcast,Actuals
2020-05-12,11.190617485501335,11.451560974121094
2020-05-13,11.243246654239584,11.451560974121094
2020-05-14,11.365802004569211,11.257467269897461
2020-05-15,11.244285323756124,11.354513168334961
2020-05-18,11.354028793431638,11.354513168334961
2020-05-19,11.378467789711955,11.645654678344727
2020-05-20,11.35564558375745,11.54860782623291
2020-05-21,11.278088346622255,11.54860782623291
2020-05-22,11.32748950025217,11.354513168334961
2020-05-25,11.348875796037795,11.645654678344727
2020-05-26,11.325412856912003,11.645654678344727
2020-05-27,11.447881941320631,11.54860782623291
2020-05-28,11.55073596409575,11.74270248413086
2020-05-29,11.491139430851042,11.74270248413086
2020-06-01,11.431378714079273,11.74270248413086
2020-06-02,11.508615236782369,11.54860782623291
2020-06-04,11.3952847744563,11.451560974121094
2020-06-05,11.484635397823496,11.645654678344727
2020-06-08,11.460787044824855,11.645654678344727
2020-06-09,11.563478971151646,11.54860782623291
2020-06-10,11.487669314609583,11.451560974121094
2020-06-11,11.468648374722306,11.354513168334961
2020-06-12,11.52996118237914,11.354513168334961
2020-06-15,11.421115852252086,10.966325759887695
2020-06-16,11.482025158020377,11.257467269897461
2020-06-17,11.27780311252863,11.160419464111328
2020-06-18,11.323161594651104,11.354513168334961
2020-06-19,11.284448371217167,11.257467269897461
2020-06-22,11.270912274242413,11.160419464111328
2020-06-23,11.306487922646483,11.160419464111328
2020-06-24,11.210025230647283,11.063371658325195
2020-06-25,11.21016019507207,10.869277954101562
2020-06-26,10.969069903747098,10.869277954101562
2020-06-29,10.962569349184108,10.966325759887695
2020-06-30,10.99341359009857,10.966325759887695
2020-07-01,10.946838341074269,10.869277954101562
2020-07-02,10.980370043705001,11.257467269897461
2020-07-03,10.839625802209987,11.257467269897461
2020-07-07,10.832394770090154,11.063371658325195
2020-07-08,10.77354541103216,10.966325759887695
2020-07-09,10.790655282492153,10.966325759887695
2020-07-10,10.85159519874854,10.869277954101562
2020-07-13,10.780955931923103,10.77223014831543
2020-07-14,10.850315819484699,10.57813549041748
2020-07-15,10.61471663230845,10.675183296203613
2020-07-16,10.676736263963143,10.57813549041748
2020-07-17,10.48522383226755,10.675183296203613
2020-07-20,10.473428358956816,10.481088638305664
2020-07-21,10.575794005308218,10.57813549041748
2020-07-22,10.526058223387977,10.481088638305664
2020-07-23,10.588333174341109,10.384041786193848
2020-07-24,10.391318507410212,10.189947128295898
2020-07-29,10.394497824014756,10.43608283996582
2020-07-30,10.207736974903199,10.337628364562988
2020-07-31,10.185466453427338,10.337628364562988
2020-08-03,10.316240719810814,10.140721321105957
2020-08-04,10.299628964475296,10.140721321105957
2020-08-05,10.356467771019695,10.140721321105957
2020-08-06,10.219700805898462,10.140721321105957
2020-08-07,10.163140972211487,9.943814277648926
2020-08-10,10.122792870436044,9.796133995056152
2020-08-11,10.19169012221164,10.43608283996582
2020-08-13,10.297247607639989,10.73144245147705
2020-08-14,10.289231833916233,10.43608283996582
2020-08-17,10.402100356149212,10.239174842834473
2020-08-18,10.196391614906062,10.43608283996582
2020-08-19,10.23112269211584,10.140721321105957
2020-08-20,10.229698608726451,10.140721321105957
2020-08-21,10.318522592559809,10.239174842834473
2020-08-24,10.392835813649711,10.239174842834473
2020-08-25,10.39162252521244,10.239174842834473
2020-08-26,10.51335208805638,10.53453540802002
2020-08-27,10.34451994096139,10.337628364562988
2020-08-28,10.36398821139062,10.43608283996582
2020-08-29,10.259015108007745,
2020-08-30,10.34752742141685,
2020-08-31,10.420292030086244,
2020-09-01,10.413421366894454,
2020-09-02,10.535369377312534,
2020-09-03,10.371896152713127,
2020-09-04,10.392401005580162,
