Date,PTTEP.BK_forecast,PTTEP.BK
2020-07-03,91.75557144613921,91.5081558227539
2020-07-07,92.11632355455677,91.74832916259766
2020-07-08,91.86587238167935,89.10636138916016
2020-07-09,89.00480399262102,88.86618041992188
2020-07-10,88.33697019159062,87.42511749267578
2020-07-13,87.71872968948125,88.1456527709961
2020-07-14,88.20191458842645,88.86618041992188
2020-07-15,88.48119793193122,91.5081558227539
2020-07-16,92.27253712231537,89.82689666748047
2020-07-17,89.90580851733091,90.30725860595703
2020-07-20,89.90033309541136,90.06707763671875
2020-07-21,90.07174062281359,92.70905303955078
2020-07-22,92.76746757854471,90.30725860595703
2020-07-23,90.8206972536859,91.98851013183594
2020-07-24,91.2450810451525,89.58672332763672
2020-07-29,89.69448126023761,88.1456527709961
2020-07-30,88.65880390372726,86.46440124511719
2020-07-31,85.73944307114107,87.42511749267578
2020-08-03,87.54170315933976,85.5036849975586
2020-08-04,86.35115768591548,85.98403930664062
2020-08-05,86.5328250997961,90.54743957519531
2020-08-06,90.0928711023027,89.34654235839844
2020-08-07,89.31302260097071,90.30725860595703
2020-08-10,89.74285131768504,90.54743957519531
2020-08-11,89.98173095107376,91.5081558227539
2020-08-13,91.52651027083265,92.48423767089844
2020-08-14,92.29292692318417,89.80000305175781
2020-08-17,90.47674609309671,89.80000305175781
2020-08-18,90.14320904441365,91.02011108398438
2020-08-19,91.19912859625158,89.80000305175781
2020-08-20,90.3006406222903,87.84782409667969
2020-08-21,87.63107001047881,86.62771606445312
2020-08-24,86.47268382641646,88.33586883544922
2020-08-25,88.26322312449956,89.06793975830078
2020-08-26,89.19402513862639,89.06793975830078
2020-08-27,88.82145345922245,89.06793975830078
2020-08-28,88.13540759124507,87.35978698730469
2020-08-29,87.71326572694672,
