Date,CPF.BK_forecast,CPF.BK
2020-08-03,34.3695869782135,32.608890533447266
2020-08-04,34.3750104601322,32.855926513671875
2020-08-05,32.76380255973404,32.855926513671875
2020-08-06,32.83621813755201,32.608890533447266
2020-08-07,32.811812242008294,32.11481475830078
2020-08-10,32.86809360504829,32.608890533447266
2020-08-11,32.90174587771943,32.36185073852539
2020-08-13,32.96716289539373,32.855926513671875
2020-08-14,33.0347864786807,32.608890533447266
2020-08-17,32.57468416420784,32.855926513671875
2020-08-18,32.587282628999546,33.349998474121094
2020-08-19,32.69523445698683,32.855926513671875
2020-08-20,32.62380110091035,32.608890533447266
2020-08-21,32.56021880749451,32.855926513671875
2020-08-24,32.614862185793854,33.349998474121094
2020-08-25,32.6078390646687,33.102962493896484
2020-08-26,33.07869883773488,33.349998474121094
2020-08-27,33.000312013248696,33.349998474121094
2020-08-28,33.006283286529715,33.75
2020-08-29,33.760522198856016,
2020-08-30,33.65319833853366,
2020-08-31,33.62422282515308,
2020-09-01,33.69147454726531,
2020-09-02,33.72972629522414,
2020-09-03,33.708835800458196,
2020-09-04,33.814565727108,
