Date,Actuals,Forcast
2020-07-24,376.3973388671875,375.6504307972318
2020-07-29,377.3826599121094,376.0599203937909
2020-07-30,369.5,376.302188102909
2020-07-31,376.3973388671875,376.1461574362511
2020-08-03,367.5293273925781,375.90180904890076
2020-08-04,364.5733337402344,375.2444359320725
2020-08-05,373.44131469726557,374.72824592364304
2020-08-06,373.44131469726557,373.4076616704806
2020-08-07,371.4706726074218,372.65809228712897
2020-08-10,372.4559936523437,371.7021721451147
2020-08-11,369.5,370.7404139835944
2020-08-13,371.0,369.7785346175169
2020-08-14,364.0,368.7384177097556
2020-08-17,367.99999999999994,367.72561222888726
2020-08-18,372.0,366.62814536480255
2020-08-19,364.0,365.34141758462283
2020-08-20,358.0,364.54354818522006
2020-08-21,359.0,363.35705657385915
2020-08-24,361.0,362.2013509200315
2020-08-25,356.0,360.33431592065426
2020-08-26,351.0,359.14241050573764
2020-08-27,348.0,357.2848294618234
2020-08-28,343.0,355.8703520783365
