Date,Trend(VAR) Percent Error,Trend(CNN-LSTM) Percent Error
2020-06-23,1.7161750406394112,1.091991986400013
2020-06-24,1.8819243104344092,0.668394238677375
2020-06-25,2.12356522297132,0.013301524010385563
2020-06-26,2.339873478932402,0.6158269776652283
2020-06-29,2.715273079341661,1.3987614523919318
2020-06-30,2.5866178466105327,1.7002248662304957
2020-07-01,1.7882040813067965,1.2587948614418247
2020-07-02,1.4298334601012188,1.1565193786466057
2020-07-03,0.13809342902404825,0.13212248110103172
2020-07-07,0.2792187159525541,0.6351268724658677
2020-07-08,0.2584122851379848,1.0133910753763393
2020-07-09,0.05112085344131868,1.7810122845607794
2020-07-10,0.4415988532855652,2.527161298180974
2020-07-13,0.18791269113603182,2.4929253349823997
2020-07-14,0.2930678711178514,2.1965001837025855
2020-07-15,1.0456386938084046,1.746103339291986
2020-07-16,0.942713384666183,1.3592668765804403
2020-07-17,0.3640040882059852,1.5419494274958647
2020-07-20,0.3008032076470229,1.2139370832448781
2020-07-21,0.40907811675426325,0.8961582146530718
2020-07-22,0.5663345246123849,0.40215837732968635
2020-07-23,0.21980175351852269,0.4092581244647662
2020-07-24,0.38108765644419046,0.06872241309840751
2020-07-29,0.17190950225256593,0.08787959689354724
2020-07-30,0.07975697415317265,0.28724381734856624
2020-07-31,0.48646666257719967,0.11053423681700988
2020-08-03,1.1135821803682893,0.48121378314196184
2020-08-04,1.6717612556637027,0.8165842017916576
2020-08-05,1.93202012191191,0.9196515351773858
2020-08-06,2.4512127679179008,1.2147428976911514
2020-08-07,1.4161550153238052,0.8280105752574023
2020-08-10,0.8169549838557891,0.915243413345809
2020-08-11,0.5123848407978269,0.32409384391007307
2020-08-13,2.487968015646297,0.8776383895566411
2020-08-14,3.9111030040889263,1.4748252670930944
2020-08-17,5.479743605248694,2.1440219916180543
2020-08-18,7.093271395176405,2.8434471567285113
2020-08-19,6.443056196957657,2.7513202689364715
2020-08-20,6.4363367575308015,3.245691700288901
2020-08-21,5.619589118663353,2.732948623706405
2020-08-24,4.38851313023933,1.9042788991724253
2020-08-25,3.5098741454777818,1.4091556654328077
2020-08-26,2.0581856126987694,0.3760985804606371
2020-08-27,0.5824420615237482,0.6905556276092598
2020-08-28,1.1052977049423467,1.244455394746135
2020-08-29,,
2020-08-30,,
2020-08-31,,
2020-09-01,,
2020-09-02,,
2020-09-03,,
2020-09-04,,
