Date,TVO.BK_forecast,TVO.BK
2020-07-23,27.97425961140121,28.073530197143555
2020-07-24,28.013811569972777,27.82941246032715
2020-07-29,27.779788384900783,28.31764793395996
2020-07-30,27.831169613682054,28.073530197143555
2020-07-31,27.832214680387494,28.561765670776367
2020-08-03,27.876161541094298,29.049999237060547
2020-08-04,27.842340665166585,28.561765670776367
2020-08-05,27.936532618123426,28.561765670776367
2020-08-06,27.933380942835054,28.80588150024414
2020-08-07,28.88656112941565,27.341176986694336
2020-08-10,28.781189934011866,27.82941246032715
2020-08-11,28.756189424350744,26.852941513061523
2020-08-13,28.76582479618376,26.120588302612305
2020-08-14,28.828610973170207,26.852941513061523
2020-08-17,28.894085426167948,26.608823776245117
2020-08-18,28.914260382721782,26.852941513061523
2020-08-19,26.881634060597257,26.608823776245117
2020-08-20,26.94976593228082,26.120588302612305
2020-08-21,26.97905852015081,26.608823776245117
2020-08-24,26.988473215186396,26.608823776245117
2020-08-25,26.939356517432632,26.608823776245117
2020-08-26,26.94111494995073,27.341176986694336
2020-08-27,26.894928016340643,27.585294723510742
2020-08-28,27.61508017018597,26.36470603942871
2020-08-29,26.49313338118836,
2020-08-30,26.56320535960861,
2020-08-31,26.54279695327313,
2020-09-01,26.545129842262966,
2020-09-02,26.485217534076114,
2020-09-03,26.505452834519303,
2020-09-04,26.548845482723685,
