Date,Forcast,Actuals
2020-07-24,373.596861984297,376.3973388671875
2020-07-29,372.6009039368819,377.3826599121094
2020-07-30,374.22062103725693,369.5
2020-07-31,378.29858876635626,376.3973388671875
2020-08-03,374.2768599518058,367.5293273925781
2020-08-04,373.09652957210346,364.5733337402344
2020-08-05,378.4297320972655,373.44131469726557
2020-08-06,368.5254815034841,373.44131469726557
2020-08-07,368.38965159636246,371.4706726074218
2020-08-10,368.97620085025665,372.4559936523437
2020-08-11,369.6514112377554,369.5
2020-08-13,366.561785869726,371.0
2020-08-14,366.47021582674824,364.0
2020-08-17,369.56040681604463,367.99999999999994
2020-08-18,362.01415048140916,372.0
2020-08-19,362.70471344615544,364.0
2020-08-20,357.8479862361746,358.0
2020-08-21,358.217518730371,359.0
2020-08-24,353.52633674478966,361.0
2020-08-25,356.29743653645164,356.0
2020-08-26,355.17801144675104,351.0
2020-08-27,350.1524664893259,348.0
2020-08-28,351.9214470019142,343.0
2020-08-29,355.3477382283745,
2020-08-30,355.3658583096785,
2020-08-31,350.7477222705802,
2020-09-01,353.7992288053647,
2020-09-02,351.87363180409193,
2020-09-03,347.43423208537024,
2020-09-04,349.4342486847745,
