Date,BTS.BK_forecast,BTS.BK
2020-07-07,11.374543908559776,11.063371658325195
2020-07-08,11.23947316774278,10.966325759887695
2020-07-09,11.19255443865688,10.966325759887695
2020-07-10,11.289148401986438,10.869277954101562
2020-07-13,11.205316067094905,10.77223014831543
2020-07-14,11.31524905721089,10.57813549041748
2020-07-15,11.248756167258872,10.675183296203613
2020-07-16,10.835508713933962,10.57813549041748
2020-07-17,10.63020799712864,10.675183296203613
2020-07-20,10.68005565753798,10.481088638305664
2020-07-21,10.738202488073913,10.57813549041748
2020-07-22,10.7525745747855,10.481088638305664
2020-07-23,10.608423291418385,10.384041786193848
2020-07-24,10.705004205000455,10.189947128295898
2020-07-29,10.24292858726396,10.43608283996582
2020-07-30,10.300929451923059,10.337628364562988
2020-07-31,10.25112862974981,10.337628364562988
2020-08-03,10.340104622369516,10.140721321105957
2020-08-04,10.239275542133473,10.140721321105957
2020-08-05,10.23357155978916,10.140721321105957
2020-08-06,10.251672654189056,10.140721321105957
2020-08-07,10.173846665802321,9.943814277648926
2020-08-10,10.159875411402822,9.796133995056152
2020-08-11,10.25206631536767,10.43608283996582
2020-08-13,10.12727735129609,10.73144245147705
2020-08-14,10.254413817293193,10.43608283996582
2020-08-17,10.21931317867399,10.239174842834473
2020-08-18,10.212549368339513,10.43608283996582
2020-08-19,10.384025630856925,10.140721321105957
2020-08-20,10.576305309185008,10.140721321105957
2020-08-21,10.529737296117752,10.239174842834473
2020-08-24,10.506433778120897,10.239174842834473
2020-08-25,10.59826480142078,10.239174842834473
2020-08-26,10.619750087794445,10.53453540802002
2020-08-27,10.63497364727254,10.337628364562988
2020-08-28,10.523045089905153,10.43608283996582
2020-08-29,10.40015568894433,
2020-08-30,10.385533213103523,
2020-08-31,10.283172994620008,
2020-09-01,10.240856377955025,
2020-09-02,10.229098887934551,
2020-09-03,10.104631705538461,
2020-09-04,9.944368377890882,
